N,K,Min Ratio,Average Ratio,Max Ratio,Min Time,Average Time,Max Time,Standard Deviation (Ratio),Standard Deviation (Time)
90,7,1.186,1.186,1.186,0.023,0.023,0.023,0.000,0.000
90,7,1.117,1.117,1.117,0.023,0.023,0.023,0.000,0.000
90,7,1.123,1.123,1.123,0.029,0.029,0.029,0.000,0.000
90,7,1.088,1.088,1.088,0.026,0.026,0.026,0.000,0.000
90,7,1.087,1.087,1.087,0.025,0.025,0.025,0.000,0.000
90,7,1.100,1.100,1.100,0.038,0.038,0.038,0.000,0.000
90,7,1.060,1.060,1.060,0.028,0.028,0.028,0.000,0.000
90,7,1.087,1.087,1.087,0.031,0.031,0.031,0.000,0.000
90,7,1.083,1.083,1.083,0.039,0.039,0.039,0.000,0.000
90,7,1.194,1.194,1.194,0.024,0.024,0.024,0.000,0.000
90,7,1.165,1.165,1.165,0.025,0.025,0.025,0.000,0.000
90,7,1.185,1.185,1.185,0.027,0.027,0.027,0.000,0.000
90,7,1.088,1.088,1.088,0.024,0.024,0.024,0.000,0.000
90,7,1.154,1.154,1.154,0.026,0.026,0.026,0.000,0.000
90,7,1.122,1.122,1.122,0.027,0.027,0.027,0.000,0.000
90,7,1.077,1.077,1.077,0.033,0.033,0.033,0.000,0.000
90,7,1.121,1.121,1.121,0.035,0.035,0.035,0.000,0.000
90,7,1.070,1.070,1.070,0.023,0.023,0.023,0.000,0.000
90,7,1.068,1.068,1.068,0.029,0.029,0.029,0.000,0.000
90,7,1.093,1.093,1.093,0.030,0.030,0.030,0.000,0.000
90,7,1.157,1.157,1.157,0.034,0.034,0.034,0.000,0.000
90,7,1.166,1.166,1.166,0.029,0.029,0.029,0.000,0.000
90,7,1.073,1.073,1.073,0.025,0.025,0.025,0.000,0.000
90,7,1.157,1.157,1.157,0.025,0.025,0.025,0.000,0.000
90,7,1.102,1.102,1.102,0.025,0.025,0.025,0.000,0.000
90,7,1.135,1.135,1.135,0.033,0.033,0.033,0.000,0.000
90,7,1.061,1.061,1.061,0.029,0.029,0.029,0.000,0.000
90,7,1.064,1.064,1.064,0.025,0.025,0.025,0.000,0.000
90,7,1.152,1.152,1.152,0.026,0.026,0.026,0.000,0.000
90,7,1.049,1.049,1.049,0.027,0.027,0.027,0.000,0.000
90,8,1.084,1.084,1.084,0.024,0.024,0.024,0.000,0.000
90,8,1.056,1.056,1.056,0.032,0.032,0.032,0.000,0.000
90,8,1.212,1.212,1.212,0.027,0.027,0.027,0.000,0.000
90,8,1.129,1.129,1.129,0.027,0.027,0.027,0.000,0.000
90,8,1.052,1.052,1.052,0.025,0.025,0.025,0.000,0.000
90,8,1.136,1.136,1.136,0.028,0.028,0.028,0.000,0.000
90,8,1.179,1.179,1.179,0.024,0.024,0.024,0.000,0.000
90,8,1.098,1.098,1.098,0.027,0.027,0.027,0.000,0.000
90,8,1.079,1.079,1.079,0.027,0.027,0.027,0.000,0.000
90,8,1.126,1.126,1.126,0.031,0.031,0.031,0.000,0.000
90,8,1.175,1.175,1.175,0.028,0.028,0.028,0.000,0.000
90,8,1.115,1.115,1.115,0.026,0.026,0.026,0.000,0.000
90,8,1.091,1.091,1.091,0.024,0.024,0.024,0.000,0.000
90,8,1.067,1.067,1.067,0.026,0.026,0.026,0.000,0.000
90,8,1.132,1.132,1.132,0.030,0.030,0.030,0.000,0.000
90,8,1.160,1.160,1.160,0.025,0.025,0.025,0.000,0.000
90,8,1.118,1.118,1.118,0.033,0.033,0.033,0.000,0.000
90,8,1.100,1.100,1.100,0.026,0.026,0.026,0.000,0.000
90,8,1.110,1.110,1.110,0.025,0.025,0.025,0.000,0.000
90,8,1.092,1.092,1.092,0.024,0.024,0.024,0.000,0.000
90,8,1.099,1.099,1.099,0.027,0.027,0.027,0.000,0.000
90,8,1.069,1.069,1.069,0.024,0.024,0.024,0.000,0.000
90,8,1.184,1.184,1.184,0.024,0.024,0.024,0.000,0.000
90,8,1.115,1.115,1.115,0.024,0.024,0.024,0.000,0.000
90,8,1.096,1.096,1.096,0.027,0.027,0.027,0.000,0.000
90,8,1.080,1.080,1.080,0.029,0.029,0.029,0.000,0.000
90,8,1.082,1.082,1.082,0.026,0.026,0.026,0.000,0.000
90,8,1.167,1.167,1.167,0.024,0.024,0.024,0.000,0.000
90,8,1.102,1.102,1.102,0.024,0.024,0.024,0.000,0.000
90,8,1.130,1.130,1.130,0.024,0.024,0.024,0.000,0.000
90,8,1.102,1.102,1.102,0.025,0.025,0.025,0.000,0.000
90,8,1.108,1.108,1.108,0.024,0.024,0.024,0.000,0.000
90,8,1.042,1.042,1.042,0.024,0.024,0.024,0.000,0.000
90,8,1.082,1.082,1.082,0.024,0.024,0.024,0.000,0.000
90,8,1.114,1.114,1.114,0.031,0.031,0.031,0.000,0.000
90,8,1.064,1.064,1.064,0.026,0.026,0.026,0.000,0.000
90,8,1.124,1.124,1.124,0.028,0.028,0.028,0.000,0.000
90,8,1.060,1.060,1.060,0.027,0.027,0.027,0.000,0.000
90,8,1.051,1.051,1.051,0.026,0.026,0.026,0.000,0.000
90,8,1.120,1.120,1.120,0.032,0.032,0.032,0.000,0.000
90,8,1.114,1.114,1.114,0.026,0.026,0.026,0.000,0.000
90,8,1.165,1.165,1.165,0.023,0.023,0.023,0.000,0.000
90,8,1.199,1.199,1.199,0.024,0.024,0.024,0.000,0.000
90,8,1.172,1.172,1.172,0.030,0.030,0.030,0.000,0.000
90,8,1.086,1.086,1.086,0.034,0.034,0.034,0.000,0.000
90,8,1.082,1.082,1.082,0.024,0.024,0.024,0.000,0.000
90,8,1.190,1.190,1.190,0.031,0.031,0.031,0.000,0.000
90,8,1.161,1.161,1.161,0.026,0.026,0.026,0.000,0.000
90,8,1.121,1.121,1.121,0.028,0.028,0.028,0.000,0.000
90,8,1.087,1.087,1.087,0.029,0.029,0.029,0.000,0.000
90,8,1.093,1.093,1.093,0.025,0.025,0.025,0.000,0.000
90,8,1.149,1.149,1.149,0.023,0.023,0.023,0.000,0.000
90,8,1.087,1.087,1.087,0.024,0.024,0.024,0.000,0.000
90,8,1.116,1.116,1.116,0.025,0.025,0.025,0.000,0.000
90,8,1.049,1.049,1.049,0.023,0.023,0.023,0.000,0.000
90,8,1.113,1.113,1.113,0.026,0.026,0.026,0.000,0.000
90,8,1.090,1.090,1.090,0.028,0.028,0.028,0.000,0.000
90,8,1.140,1.140,1.140,0.024,0.024,0.024,0.000,0.000
90,8,1.130,1.130,1.130,0.028,0.028,0.028,0.000,0.000
90,8,1.086,1.086,1.086,0.031,0.031,0.031,0.000,0.000
90,8,1.106,1.106,1.106,0.034,0.034,0.034,0.000,0.000
90,8,1.045,1.045,1.045,0.023,0.023,0.023,0.000,0.000
90,8,1.099,1.099,1.099,0.026,0.026,0.026,0.000,0.000
90,8,1.077,1.077,1.077,0.025,0.025,0.025,0.000,0.000
90,8,1.119,1.119,1.119,0.029,0.029,0.029,0.000,0.000
90,8,1.084,1.084,1.084,0.024,0.024,0.024,0.000,0.000
90,8,1.166,1.166,1.166,0.026,0.026,0.026,0.000,0.000
90,8,1.075,1.075,1.075,0.023,0.023,0.023,0.000,0.000
90,8,1.127,1.127,1.127,0.025,0.025,0.025,0.000,0.000
90,8,1.088,1.088,1.088,0.025,0.025,0.025,0.000,0.000
90,8,1.109,1.109,1.109,0.030,0.030,0.030,0.000,0.000
90,8,1.181,1.181,1.181,0.027,0.027,0.027,0.000,0.000
90,8,1.195,1.195,1.195,0.029,0.029,0.029,0.000,0.000
90,8,1.134,1.134,1.134,0.029,0.029,0.029,0.000,0.000
90,8,1.102,1.102,1.102,0.023,0.023,0.023,0.000,0.000
90,8,1.116,1.116,1.116,0.025,0.025,0.025,0.000,0.000
90,8,1.123,1.123,1.123,0.036,0.036,0.036,0.000,0.000
90,8,1.136,1.136,1.136,0.024,0.024,0.024,0.000,0.000
90,8,1.202,1.202,1.202,0.024,0.024,0.024,0.000,0.000
90,8,1.147,1.147,1.147,0.023,0.023,0.023,0.000,0.000
90,8,1.168,1.168,1.168,0.024,0.024,0.024,0.000,0.000
90,8,1.071,1.071,1.071,0.025,0.025,0.025,0.000,0.000
90,8,1.032,1.032,1.032,0.028,0.028,0.028,0.000,0.000
90,8,1.081,1.081,1.081,0.027,0.027,0.027,0.000,0.000
90,8,1.063,1.063,1.063,0.028,0.028,0.028,0.000,0.000
90,8,1.089,1.089,1.089,0.029,0.029,0.029,0.000,0.000
90,8,1.159,1.159,1.159,0.025,0.025,0.025,0.000,0.000
90,8,1.091,1.091,1.091,0.025,0.025,0.025,0.000,0.000
90,8,1.083,1.083,1.083,0.025,0.025,0.025,0.000,0.000
90,8,1.060,1.060,1.060,0.023,0.023,0.023,0.000,0.000
90,8,1.062,1.062,1.062,0.026,0.026,0.026,0.000,0.000
90,8,1.046,1.046,1.046,0.036,0.036,0.036,0.000,0.000
90,8,1.232,1.232,1.232,0.023,0.023,0.023,0.000,0.000
90,8,1.089,1.089,1.089,0.034,0.034,0.034,0.000,0.000
90,8,1.052,1.052,1.052,0.024,0.024,0.024,0.000,0.000
90,8,1.095,1.095,1.095,0.027,0.027,0.027,0.000,0.000
90,8,1.101,1.101,1.101,0.025,0.025,0.025,0.000,0.000
90,8,1.074,1.074,1.074,0.025,0.025,0.025,0.000,0.000
90,8,1.158,1.158,1.158,0.026,0.026,0.026,0.000,0.000
90,8,1.156,1.156,1.156,0.024,0.024,0.024,0.000,0.000
90,9,1.240,1.240,1.240,0.026,0.026,0.026,0.000,0.000
90,9,1.107,1.107,1.107,0.030,0.030,0.030,0.000,0.000
90,9,1.048,1.048,1.048,0.025,0.025,0.025,0.000,0.000
90,9,1.102,1.102,1.102,0.024,0.024,0.024,0.000,0.000
90,9,1.108,1.108,1.108,0.025,0.025,0.025,0.000,0.000
90,9,1.174,1.174,1.174,0.027,0.027,0.027,0.000,0.000
90,9,1.072,1.072,1.072,0.027,0.027,0.027,0.000,0.000
90,9,1.109,1.109,1.109,0.025,0.025,0.025,0.000,0.000
90,9,1.119,1.119,1.119,0.037,0.037,0.037,0.000,0.000
90,9,1.110,1.110,1.110,0.024,0.024,0.024,0.000,0.000
90,9,1.115,1.115,1.115,0.024,0.024,0.024,0.000,0.000
90,9,1.155,1.155,1.155,0.024,0.024,0.024,0.000,0.000
90,9,1.073,1.073,1.073,0.025,0.025,0.025,0.000,0.000
90,9,1.091,1.091,1.091,0.024,0.024,0.024,0.000,0.000
90,9,1.150,1.150,1.150,0.025,0.025,0.025,0.000,0.000
90,9,1.047,1.047,1.047,0.026,0.026,0.026,0.000,0.000
90,9,1.258,1.258,1.258,0.031,0.031,0.031,0.000,0.000
90,9,1.153,1.153,1.153,0.024,0.024,0.024,0.000,0.000
90,9,1.282,1.282,1.282,0.026,0.026,0.026,0.000,0.000
90,9,1.114,1.114,1.114,0.025,0.025,0.025,0.000,0.000
90,9,1.125,1.125,1.125,0.030,0.030,0.030,0.000,0.000
90,9,1.109,1.109,1.109,0.037,0.037,0.037,0.000,0.000
